Round,Tournament,Round_Label,Aff,Neg,Win,Aff_Mu_Before,Aff_Mu_After,Aff_Mu_Delta,Neg_Mu_Before,Neg_Mu_After,Neg_Mu_Delta
gonzaga_3,gonzaga,3,Southern California DT,UC Berkeley BU,Neg,26.965,26.8,-0.166,28.501,28.58,0.079
gonzaga_3,gonzaga,3,Southern California BR,Navy CR,Aff,27.884,27.898,0.015,18.151,18.128,-0.024
gonzaga_3,gonzaga,3,Iowa BS,Georgia CK,Aff,22.961,23.096,0.134,25.081,24.948,-0.133
gonzaga_3,gonzaga,3,Arizona State SS,Dartmouth JR,Neg,21.507,21.416,-0.092,25.861,25.911,0.051
gonzaga_3,gonzaga,3,Michigan State JS,Dartmouth CG,Aff,26.678,26.836,0.158,30.483,30.328,-0.156
gonzaga_3,gonzaga,3,Kansas BW,Michigan State FM,Neg,27.741,27.65,-0.09,28.175,28.269,0.094
gonzaga_3,gonzaga,3,Iowa EW,Northwestern LL,Aff,28.614,28.683,0.068,25.885,25.814,-0.071
gonzaga_3,gonzaga,3,Binghamton CK,Michigan State GL,Aff,34.788,34.893,0.104,35.233,35.123,-0.111
gonzaga_3,gonzaga,3,Northwestern AH,Emory CG,Aff,19.406,19.579,0.173,15.336,15.272,-0.064
gonzaga_3,gonzaga,3,Texas GS,Emory ST,Aff,20.852,20.935,0.083,18.561,18.461,-0.099
gonzaga_3,gonzaga,3,Harvard/Amherst SL,Purdue HH,Neg,13.878,13.705,-0.173,16.553,16.8,0.247
gonzaga_4,gonzaga,4,Georgetown AC,Northwestern LR,Neg,37.292,37.177,-0.115,36.535,36.651,0.116
gonzaga_4,gonzaga,4,Trinity KP,Wake Forest DE,Neg,23.052,22.971,-0.081,25.433,25.508,0.075
gonzaga_4,gonzaga,4,Northwestern HP,Trinity CK,Neg,16.014,15.888,-0.126,15.788,16.117,0.329
gonzaga_4,gonzaga,4,Minnesota HU,Kansas BM,Neg,22.433,22.357,-0.076,24.738,24.82,0.082
gonzaga_4,gonzaga,4,UC Berkeley BU,Michigan AM,Aff,28.58,28.617,0.037,22.739,22.692,-0.047
gonzaga_4,gonzaga,4,Baylor DL,UC Berkeley MR,Neg,30.513,30.443,-0.071,33.042,33.113,0.072
gonzaga_4,gonzaga,4,Kentucky RW,Kansas SS,Aff,31.276,31.359,0.083,28.507,28.439,-0.068
gonzaga_4,gonzaga,4,Kansas OW,Southern California BR,Neg,33.464,33.282,-0.182,27.898,28.089,0.191
gonzaga_4,gonzaga,4,Wyoming WW,Michigan SS,Neg,20.621,20.62,-0.002,36.883,36.884,0.001
gonzaga_4,gonzaga,4,Dartmouth CG,Northwestern AH,Aff,30.328,30.339,0.011,19.579,19.544,-0.035
gonzaga_4,gonzaga,4,Georgetown TP,Southern California BM,Neg,23.339,23.113,-0.225,25.892,25.965,0.074
gonzaga_4,gonzaga,4,UTD DD,Dartmouth BC,Neg,25.463,25.337,-0.126,24.469,24.585,0.117
gonzaga_4,gonzaga,4,Georgia CK,Arizona State SS,Aff,24.948,25.007,0.06,21.416,21.311,-0.105
gonzaga_4,gonzaga,4,UC Berkeley GS,Southern California MT,Neg,23.138,23.045,-0.093,24.439,24.534,0.095
gonzaga_4,gonzaga,4,Harvard AB,Kansas BW,Aff,26.676,26.798,0.122,27.65,27.542,-0.108
gonzaga_4,gonzaga,4,Northwestern NP,Michigan BP,Neg,31.106,31.082,-0.024,39.142,39.166,0.025
gonzaga_4,gonzaga,4,Georgetown LN,Gonzaga RW,Aff,21.882,22.009,0.126,23.245,23.103,-0.142
gonzaga_4,gonzaga,4,Northwestern AT,Dartmouth GH,Aff,31.904,31.907,0.003,17.522,17.518,-0.004
gonzaga_4,gonzaga,4,CSU Long Beach OM,Iowa BS,Aff,35.409,35.415,0.006,23.096,23.089,-0.006
gonzaga_4,gonzaga,4,Wake Forest HN,Kentucky GS,Neg,25.363,25.316,-0.048,30.361,30.405,0.044
gonzaga_4,gonzaga,4,Michigan ES,Kansas LS,Neg,34.217,34.168,-0.049,38.901,38.953,0.052
gonzaga_4,gonzaga,4,Wyoming CH,George Mason WW,Neg,19.711,19.689,-0.022,28.314,28.334,0.019
gonzaga_4,gonzaga,4,Texas FL,Kansas HP,Neg,29.744,29.692,-0.052,33.95,34.002,0.052
gonzaga_4,gonzaga,4,Michigan AO,Emory RY,Aff,28.034,28.188,0.154,31.324,31.171,-0.154
gonzaga_4,gonzaga,4,Kansas AU,Emory CS,Aff,31.499,31.529,0.03,24.536,24.472,-0.064
gonzaga_4,gonzaga,4,Liberty CL,Northwestern LW,Aff,28.665,28.723,0.058,25.07,25.009,-0.061
gonzaga_4,gonzaga,4,Northwestern LL,Michigan HM,Neg,25.814,25.647,-0.167,21.753,22.03,0.276
gonzaga_4,gonzaga,4,UTD PR,Texas GS,Aff,28.834,28.857,0.023,20.935,20.908,-0.027
gonzaga_4,gonzaga,4,Emory KW,Michigan CS,Neg,16.164,16.151,-0.013,27.715,27.724,0.009
gonzaga_4,gonzaga,4,Emory CG,Wake Forest AB,Neg,15.272,15.257,-0.015,25.508,25.521,0.014
gonzaga_4,gonzaga,4,CSU Long Beach SS,Emory CR,Aff,19.298,19.732,0.434,22.211,22.055,-0.156
gonzaga_4,gonzaga,4,Wake Forest LW,Emory GS,Neg,28.105,28.101,-0.004,41.699,41.704,0.005
gonzaga_4,gonzaga,4,UTD HH,Southern California HV,Aff,23.026,23.036,0.01,10.657,10.548,-0.109
gonzaga_4,gonzaga,4,Dartmouth JR,Michigan State GS,Neg,25.911,25.845,-0.066,28.761,28.829,0.068
gonzaga_4,gonzaga,4,Emory LY,Iowa EW,Neg,32.623,32.468,-0.155,28.683,28.843,0.16
gonzaga_4,gonzaga,4,Michigan State GL,Wichita State GM,Aff,35.123,35.139,0.017,25.777,25.76,-0.017
gonzaga_4,gonzaga,4,Stanford LY,Michigan State JS,Aff,28.956,29.156,0.2,26.836,26.763,-0.074
gonzaga_4,gonzaga,4,Michigan CC,Binghamton CK,Neg,30.091,30.043,-0.048,34.893,34.938,0.045
gonzaga_4,gonzaga,4,Michigan State FM,Iowa AP,Neg,28.269,28.235,-0.035,34.449,34.484,0.035
gonzaga_4,gonzaga,4,Navy CR,Iowa KS,Neg,18.128,18.048,-0.08,22.64,22.695,0.055
gonzaga_4,gonzaga,4,Purdue HH,Southern California DT,Neg,16.8,16.749,-0.051,26.8,26.829,0.029
gonzaga_5,gonzaga,5,Binghamton CK,Northwestern LR,Aff,34.938,35.059,0.121,36.651,36.521,-0.13
gonzaga_5,gonzaga,5,Michigan BP,Kansas LS,Neg,39.166,39.054,-0.113,38.953,39.067,0.113
gonzaga_5,gonzaga,5,Michigan State GS,Emory GS,Neg,28.829,28.824,-0.005,41.704,41.71,0.006
gonzaga_5,gonzaga,5,Michigan CS,Georgetown AC,Neg,27.724,27.708,-0.017,37.177,37.193,0.016
gonzaga_5,gonzaga,5,Michigan State GL,Kansas AU,Aff,35.139,35.199,0.06,31.529,31.471,-0.058
gonzaga_5,gonzaga,5,Iowa EW,Northwestern NP,Neg,28.843,28.77,-0.073,31.082,31.16,0.078
gonzaga_5,gonzaga,5,Michigan ES,Kentucky GS,Aff,34.168,34.226,0.059,30.405,30.35,-0.055
gonzaga_5,gonzaga,5,UC Berkeley MR,CSU Long Beach OM,Neg,33.113,33.039,-0.074,35.415,35.488,0.073
gonzaga_5,gonzaga,5,Michigan SS,Iowa AP,Neg,36.884,36.736,-0.148,34.484,34.618,0.134
gonzaga_5,gonzaga,5,Michigan AO,Wake Forest LW,Neg,28.188,28.083,-0.105,28.101,28.208,0.107
gonzaga_5,gonzaga,5,Michigan CC,Stanford LY,Neg,30.043,29.93,-0.113,29.156,29.45,0.294
gonzaga_5,gonzaga,5,Southern California BR,Kansas HP,Neg,28.089,28.051,-0.038,34.002,34.04,0.037
gonzaga_5,gonzaga,5,George Mason WW,UC Berkeley BU,Aff,28.334,28.437,0.103,28.617,28.514,-0.103
gonzaga_5,gonzaga,5,Northwestern AT,Kentucky RW,Aff,31.907,32.002,0.095,31.359,31.244,-0.115
gonzaga_5,gonzaga,5,Emory CS,Michigan HM,Aff,24.472,24.621,0.149,22.03,21.911,-0.119
gonzaga_5,gonzaga,5,Southern California BM,Kansas SS,Neg,25.965,25.89,-0.076,28.439,28.51,0.071
gonzaga_5,gonzaga,5,Baylor DL,Iowa KS,Aff,30.443,30.467,0.025,22.695,22.668,-0.027
gonzaga_5,gonzaga,5,Georgia CK,Emory LY,Neg,25.007,24.981,-0.027,32.468,32.494,0.025
gonzaga_5,gonzaga,5,Emory RY,Wake Forest DE,Neg,31.171,30.979,-0.192,25.508,25.704,0.196
gonzaga_5,gonzaga,5,Dartmouth BC,Kansas OW,Neg,24.585,24.566,-0.02,33.282,33.301,0.019
gonzaga_5,gonzaga,5,Wake Forest HN,Kansas BM,Aff,25.316,25.416,0.1,24.82,24.714,-0.106
gonzaga_5,gonzaga,5,Wake Forest AB,Michigan AM,Aff,25.521,25.595,0.074,22.692,22.609,-0.082
gonzaga_5,gonzaga,5,Michigan State JS,Harvard AB,Aff,26.763,26.864,0.101,26.798,26.69,-0.108
gonzaga_5,gonzaga,5,Southern California DT,Iowa BS,Aff,26.829,26.942,0.113,23.089,23.031,-0.058
gonzaga_5,gonzaga,5,Wyoming CH,Wichita State GM,Neg,19.689,19.649,-0.04,25.76,25.798,0.038
gonzaga_5,gonzaga,5,Southern California MT,Liberty CL,Neg,24.534,24.475,-0.059,28.723,28.775,0.052
gonzaga_5,gonzaga,5,Wyoming WW,Dartmouth JR,Neg,20.62,20.569,-0.05,25.845,25.888,0.043
gonzaga_5,gonzaga,5,UTD PR,Dartmouth CG,Aff,28.857,28.976,0.119,30.339,30.218,-0.121
gonzaga_5,gonzaga,5,Texas FL,Michigan State FM,Aff,29.692,29.774,0.082,28.235,28.154,-0.081
gonzaga_5,gonzaga,5,Navy CR,Trinity CK,Neg,18.048,17.85,-0.198,16.117,16.504,0.387
gonzaga_5,gonzaga,5,UTD HH,Georgetown TP,Neg,23.036,22.925,-0.111,23.113,23.424,0.311
gonzaga_5,gonzaga,5,Northwestern LL,Purdue HH,Aff,25.647,25.666,0.02,16.749,16.682,-0.067
gonzaga_5,gonzaga,5,Georgetown LN,Kansas BW,Neg,22.009,21.966,-0.042,27.542,27.58,0.038
gonzaga_5,gonzaga,5,UTD DD,CSU Long Beach SS,Aff,25.337,25.381,0.044,19.732,19.613,-0.119
gonzaga_5,gonzaga,5,Trinity KP,UC Berkeley GS,Neg,22.971,22.858,-0.113,23.045,23.155,0.11
gonzaga_5,gonzaga,5,Minnesota HU,Northwestern AH,Aff,22.357,22.426,0.069,19.544,19.337,-0.207
gonzaga_5,gonzaga,5,Texas GS,Northwestern LW,Neg,20.908,20.847,-0.061,25.009,25.065,0.055
gonzaga_5,gonzaga,5,Gonzaga RW,Emory KW,Aff,23.103,23.138,0.035,16.151,16.106,-0.045
gonzaga_5,gonzaga,5,Emory ST,Arizona State SS,Neg,18.461,18.372,-0.09,21.311,21.427,0.116
gonzaga_5,gonzaga,5,Emory CR,Harvard/Amherst SL,Aff,22.055,22.079,0.024,13.705,13.65,-0.055
gonzaga_5,gonzaga,5,Northwestern HP,Emory CG,Neg,15.888,15.754,-0.134,15.257,15.389,0.132
gonzaga_6,gonzaga,6,Georgetown AC,Wake Forest AB,Aff,37.193,37.201,0.008,25.595,25.586,-0.009
gonzaga_6,gonzaga,6,Emory CG,Trinity KP,Neg,15.389,15.357,-0.032,22.858,22.888,0.029
gonzaga_6,gonzaga,6,CSU Long Beach OM,Northwestern AT,Aff,35.488,35.547,0.06,32.002,31.942,-0.06
gonzaga_6,gonzaga,6,Dartmouth CG,Minnesota HU,Aff,30.218,30.242,0.024,22.426,22.401,-0.025
gonzaga_6,gonzaga,6,Wake Forest LW,Michigan ES,Neg,28.208,28.17,-0.038,34.226,34.264,0.038
gonzaga_6,gonzaga,6,UC Berkeley BU,Michigan AO,Neg,28.514,28.41,-0.104,28.083,28.193,0.109
gonzaga_6,gonzaga,6,Kansas AU,Baylor DL,Aff,31.471,31.559,0.088,30.467,30.378,-0.089
gonzaga_6,gonzaga,6,Wake Forest DE,UC Berkeley MR,Neg,25.704,25.676,-0.028,33.039,33.067,0.028
gonzaga_6,gonzaga,6,Kansas BW,Southern California BM,Aff,27.58,27.655,0.075,25.89,25.805,-0.085
gonzaga_6,gonzaga,6,Georgetown TP,Northwestern LL,Neg,23.424,23.203,-0.221,25.666,25.742,0.075
gonzaga_6,gonzaga,6,Harvard AB,UTD DD,Aff,26.69,26.779,0.089,25.381,25.289,-0.092
gonzaga_6,gonzaga,6,Kansas BM,Georgia CK,Neg,24.714,24.605,-0.109,24.981,25.08,0.099
gonzaga_6,gonzaga,6,Arizona State SS,Southern California MT,Neg,21.427,21.316,-0.111,24.475,24.546,0.071
gonzaga_6,gonzaga,6,Northwestern LW,Wyoming WW,Aff,25.065,25.116,0.051,20.569,20.512,-0.058
gonzaga_6,gonzaga,6,Harvard/Amherst SL,Northwestern HP,Neg,13.65,13.464,-0.186,15.754,15.843,0.09
gonzaga_6,gonzaga,6,Northwestern LR,Southern California DT,Aff,36.521,36.537,0.016,26.942,26.912,-0.03
gonzaga_6,gonzaga,6,Kansas HP,UTD PR,Neg,34.04,33.861,-0.178,28.976,29.148,0.172
gonzaga_6,gonzaga,6,Northwestern NP,George Mason WW,Aff,31.16,31.232,0.072,28.437,28.371,-0.066
gonzaga_6,gonzaga,6,Stanford LY,Michigan BP,Neg,29.45,29.411,-0.04,39.054,39.071,0.017
gonzaga_6,gonzaga,6,Kentucky RW,Michigan State JS,Neg,31.244,31.044,-0.201,26.864,27.028,0.165
gonzaga_6,gonzaga,6,Kansas LS,Michigan State GS,Aff,39.067,39.08,0.014,28.824,28.811,-0.013
gonzaga_6,gonzaga,6,Emory LY,Texas FL,Aff,32.494,32.559,0.066,29.774,29.707,-0.067
gonzaga_6,gonzaga,6,Kansas SS,Wake Forest HN,Neg,28.51,28.364,-0.147,25.416,25.57,0.154
gonzaga_6,gonzaga,6,Kentucky GS,Iowa EW,Aff,30.35,30.428,0.079,28.77,28.689,-0.081
gonzaga_6,gonzaga,6,Kansas OW,Emory CS,Aff,33.301,33.32,0.019,24.621,24.58,-0.041
gonzaga_6,gonzaga,6,Liberty CL,Michigan CC,Neg,28.775,28.69,-0.085,29.93,30.017,0.087
gonzaga_6,gonzaga,6,Wichita State GM,Southern California BR,Aff,25.798,25.937,0.139,28.051,27.916,-0.136
gonzaga_6,gonzaga,6,Dartmouth JR,Michigan SS,Neg,25.888,25.878,-0.01,36.736,36.748,0.011
gonzaga_6,gonzaga,6,Michigan AM,Texas GS,Aff,22.609,22.706,0.097,20.847,20.757,-0.09
gonzaga_6,gonzaga,6,Iowa BS,Gonzaga RW,Neg,23.031,22.929,-0.102,23.138,23.255,0.117
gonzaga_6,gonzaga,6,Michigan HM,Dartmouth BC,Neg,21.911,21.797,-0.114,24.566,24.635,0.069
gonzaga_6,gonzaga,6,Iowa KS,Michigan CS,Aff,22.668,22.864,0.196,27.708,27.519,-0.189
gonzaga_6,gonzaga,6,UC Berkeley GS,Emory RY,Neg,23.155,23.128,-0.026,30.979,31.004,0.024
gonzaga_6,gonzaga,6,Trinity CK,Wyoming CH,Neg,16.504,16.317,-0.187,19.649,19.718,0.069
gonzaga_6,gonzaga,6,Purdue HH,UTD HH,Neg,16.682,16.56,-0.122,22.925,22.965,0.04
gonzaga_6,gonzaga,6,Emory KW,Georgetown LN,Neg,16.106,16.05,-0.056,21.966,22.006,0.04
gonzaga_6,gonzaga,6,Northwestern AH,Emory ST,Neg,19.337,18.999,-0.338,18.372,18.522,0.15
gonzaga_6,gonzaga,6,CSU Long Beach SS,Navy CR,Aff,19.613,19.839,0.226,17.85,17.728,-0.122
gonzaga_6,gonzaga,6,Emory GS,Binghamton CK,Neg,41.71,41.462,-0.248,35.059,35.256,0.196
gonzaga_6,gonzaga,6,Iowa AP,Michigan State GL,Neg,34.618,34.526,-0.092,35.199,35.296,0.096
gonzaga_6,gonzaga,6,Michigan State FM,Emory CR,Aff,28.154,28.189,0.035,22.079,22.039,-0.04
gonzaga_7,gonzaga,7,Kansas LS,Binghamton CK,Aff,39.08,39.141,0.061,35.256,35.202,-0.054
gonzaga_7,gonzaga,7,Northwestern LR,Michigan ES,Aff,36.537,36.612,0.075,34.264,34.189,-0.075
gonzaga_7,gonzaga,7,Michigan BP,Georgetown AC,Neg,39.071,38.933,-0.138,37.201,37.334,0.132
gonzaga_7,gonzaga,7,Northwestern NP,Michigan State GL,Neg,31.232,31.175,-0.057,35.296,35.351,0.055
gonzaga_7,gonzaga,7,Emory GS,CSU Long Beach OM,Aff,41.462,41.507,0.045,35.547,35.51,-0.037
gonzaga_7,gonzaga,7,Gonzaga RW,Northwestern AT,Neg,23.255,23.232,-0.022,31.942,31.961,0.02
gonzaga_7,gonzaga,7,Michigan State GS,Wichita State GM,Aff,28.811,28.879,0.068,25.937,25.869,-0.068
gonzaga_7,gonzaga,7,Michigan State JS,Wake Forest LW,Aff,27.028,27.144,0.115,28.17,28.048,-0.122
gonzaga_7,gonzaga,7,Kansas HP,Wake Forest HN,Neg,33.861,33.63,-0.232,25.57,25.813,0.243
gonzaga_7,gonzaga,7,Michigan AO,George Mason WW,Aff,28.193,28.298,0.105,28.371,28.269,-0.101
gonzaga_7,gonzaga,7,Emory LY,UTD PR,Aff,32.559,32.618,0.058,29.148,29.09,-0.058
gonzaga_7,gonzaga,7,Kansas OW,UC Berkeley MR,Aff,33.32,33.416,0.096,33.067,32.967,-0.1
gonzaga_7,gonzaga,7,Iowa AP,Kansas AU,Aff,34.526,34.59,0.064,31.559,31.494,-0.065
gonzaga_7,gonzaga,7,Kentucky GS,Michigan CC,Neg,30.428,30.325,-0.103,30.017,30.125,0.108
gonzaga_7,gonzaga,7,Michigan SS,Stanford LY,Aff,36.748,36.777,0.03,29.411,29.341,-0.07
gonzaga_7,gonzaga,7,Northwestern LW,Kentucky RW,Neg,25.116,25.077,-0.039,31.044,31.088,0.045
gonzaga_7,gonzaga,7,Iowa EW,Michigan AM,Aff,28.689,28.726,0.037,22.706,22.661,-0.045
gonzaga_7,gonzaga,7,Northwestern LL,Kansas SS,Neg,25.742,25.67,-0.072,28.364,28.433,0.069
gonzaga_7,gonzaga,7,Baylor DL,Dartmouth BC,Aff,30.378,30.417,0.039,24.635,24.596,-0.039
gonzaga_7,gonzaga,7,Iowa KS,Southern California BR,Neg,22.864,22.815,-0.049,27.916,27.961,0.045
gonzaga_7,gonzaga,7,Emory CS,Wake Forest DE,Neg,24.58,24.402,-0.179,25.676,25.765,0.089
gonzaga_7,gonzaga,7,Georgia CK,UC Berkeley BU,Neg,25.08,25.018,-0.062,28.41,28.47,0.059
gonzaga_7,gonzaga,7,Liberty CL,Southern California DT,Aff,28.69,28.767,0.077,26.912,26.759,-0.153
gonzaga_7,gonzaga,7,Harvard AB,Emory RY,Neg,26.779,26.724,-0.055,31.004,31.057,0.053
gonzaga_7,gonzaga,7,Texas FL,Southern California MT,Aff,29.707,29.75,0.043,24.546,24.498,-0.049
gonzaga_7,gonzaga,7,Michigan State FM,Wyoming CH,Aff,28.189,28.209,0.02,19.718,19.696,-0.023
gonzaga_7,gonzaga,7,Dartmouth JR,Wake Forest AB,Aff,25.878,25.975,0.097,25.586,25.478,-0.108
gonzaga_7,gonzaga,7,Kansas BW,Dartmouth CG,Neg,27.655,27.59,-0.065,30.242,30.311,0.068
gonzaga_7,gonzaga,7,Iowa BS,CSU Long Beach SS,Aff,22.929,22.994,0.064,19.839,19.66,-0.179
gonzaga_7,gonzaga,7,UTD HH,Wyoming WW,Aff,22.965,23.044,0.08,20.512,20.429,-0.082
gonzaga_7,gonzaga,7,Michigan CS,Emory CR,Aff,27.519,27.562,0.043,22.039,21.994,-0.046
gonzaga_7,gonzaga,7,Georgetown LN,Arizona State SS,Neg,22.006,21.891,-0.115,21.316,21.504,0.188
gonzaga_7,gonzaga,7,UTD DD,Emory ST,Aff,25.289,25.322,0.034,18.522,18.48,-0.041
gonzaga_7,gonzaga,7,Trinity KP,Kansas BM,Aff,22.888,23.028,0.14,24.605,24.466,-0.139
gonzaga_7,gonzaga,7,Southern California BM,Minnesota HU,Aff,25.805,25.869,0.064,22.401,22.337,-0.064
gonzaga_7,gonzaga,7,Trinity CK,Georgetown TP,Neg,16.317,16.228,-0.089,23.203,23.295,0.091
gonzaga_7,gonzaga,7,Michigan HM,UC Berkeley GS,Neg,21.797,21.659,-0.138,23.128,23.22,0.091
gonzaga_7,gonzaga,7,Emory CG,Navy CR,Neg,15.357,15.272,-0.085,17.728,17.839,0.111
gonzaga_7,gonzaga,7,Texas GS,Northwestern HP,Aff,20.757,20.809,0.052,15.843,15.788,-0.055
gonzaga_7,gonzaga,7,Purdue HH,Emory KW,Neg,16.56,16.204,-0.356,16.05,16.206,0.156
gonzaga_7,gonzaga,7,Harvard/Amherst SL,Northwestern AH,Neg,13.464,13.365,-0.1,18.999,19.117,0.119
gonzaga_8,gonzaga,8,Georgetown AC,Kansas LS,Neg,37.334,37.253,-0.081,39.141,39.226,0.085
gonzaga_8,gonzaga,8,Binghamton CK,Kansas OW,Aff,35.202,35.277,0.075,33.416,33.339,-0.077
gonzaga_8,gonzaga,8,Michigan State GL,Northwestern LR,Neg,35.351,35.264,-0.087,36.612,36.7,0.088
gonzaga_8,gonzaga,8,Michigan ES,Emory GS,Neg,34.189,34.161,-0.028,41.507,41.54,0.033
gonzaga_8,gonzaga,8,CSU Long Beach OM,Michigan State JS,Aff,35.51,35.531,0.021,27.144,27.123,-0.021
gonzaga_8,gonzaga,8,Northwestern AT,Michigan AO,Aff,31.961,32.02,0.059,28.298,28.24,-0.058
gonzaga_8,gonzaga,8,Michigan CC,Emory LY,Neg,30.125,30.055,-0.071,32.618,32.686,0.068
gonzaga_8,gonzaga,8,Wake Forest HN,Michigan SS,Neg,25.813,25.803,-0.01,36.777,36.788,0.011
gonzaga_8,gonzaga,8,Southern California BR,Northwestern NP,Neg,27.961,27.897,-0.063,31.175,31.241,0.066
gonzaga_8,gonzaga,8,Emory RY,Iowa AP,Neg,31.057,30.997,-0.06,34.59,34.648,0.058
gonzaga_8,gonzaga,8,Dartmouth CG,Michigan State GS,Aff,30.311,30.392,0.082,28.879,28.794,-0.085
gonzaga_8,gonzaga,8,Wake Forest DE,Michigan BP,Neg,25.765,25.76,-0.005,38.933,38.938,0.005
gonzaga_8,gonzaga,8,Wake Forest LW,UTD HH,Neg,28.048,27.866,-0.182,23.044,23.242,0.198
gonzaga_8,gonzaga,8,UC Berkeley MR,UTD DD,Aff,32.967,32.993,0.026,25.322,25.295,-0.027
gonzaga_8,gonzaga,8,Kentucky RW,Michigan State FM,Aff,31.088,31.167,0.079,28.209,28.144,-0.065
gonzaga_8,gonzaga,8,Kansas SS,Dartmouth JR,Aff,28.433,28.503,0.07,25.975,25.904,-0.07
gonzaga_8,gonzaga,8,Kansas AU,Texas FL,Neg,31.494,31.369,-0.125,29.75,29.874,0.124
gonzaga_8,gonzaga,8,George Mason WW,Baylor DL,Aff,28.269,28.398,0.128,30.417,30.284,-0.133
gonzaga_8,gonzaga,8,Stanford LY,Liberty CL,Neg,29.341,29.072,-0.269,28.767,28.873,0.106
gonzaga_8,gonzaga,8,UC Berkeley BU,Iowa EW,Neg,28.47,28.375,-0.095,28.726,28.823,0.097
gonzaga_8,gonzaga,8,UTD PR,Kentucky GS,Aff,29.09,29.204,0.114,30.325,30.211,-0.114
gonzaga_8,gonzaga,8,Wichita State GM,Kansas HP,Neg,25.869,25.843,-0.025,33.63,33.654,0.024
gonzaga_8,gonzaga,8,Southern California DT,Trinity KP,Aff,26.759,26.868,0.109,23.028,22.965,-0.063
gonzaga_8,gonzaga,8,Southern California MT,Iowa KS,Neg,24.498,24.359,-0.138,22.815,22.951,0.136
gonzaga_8,gonzaga,8,Wyoming CH,Southern California BM,Neg,19.696,19.657,-0.039,25.869,25.906,0.037
gonzaga_8,gonzaga,8,Michigan AM,Gonzaga RW,Neg,22.661,22.547,-0.114,23.232,23.341,0.109
gonzaga_8,gonzaga,8,Wake Forest AB,Northwestern LW,Neg,25.478,25.361,-0.117,25.077,25.188,0.111
gonzaga_8,gonzaga,8,Dartmouth BC,Iowa BS,Neg,24.596,24.471,-0.125,22.994,23.119,0.125
gonzaga_8,gonzaga,8,Georgetown TP,Harvard AB,Neg,23.295,23.121,-0.174,26.724,26.787,0.062
gonzaga_8,gonzaga,8,Arizona State SS,Northwestern LL,Neg,21.504,21.415,-0.088,25.67,25.725,0.054
gonzaga_8,gonzaga,8,UC Berkeley GS,Michigan CS,Aff,23.22,23.4,0.18,27.562,27.387,-0.175
gonzaga_8,gonzaga,8,Emory CR,Georgia CK,Neg,21.994,21.922,-0.072,25.018,25.083,0.065
gonzaga_8,gonzaga,8,CSU Long Beach SS,Kansas BW,Neg,19.66,19.594,-0.066,27.59,27.612,0.022
gonzaga_8,gonzaga,8,Northwestern AH,Emory CS,Aff,19.117,19.614,0.497,24.402,24.05,-0.352
gonzaga_8,gonzaga,8,Wyoming WW,Harvard/Amherst SL,Aff,20.429,20.463,0.034,13.365,13.294,-0.071
gonzaga_8,gonzaga,8,Kansas BM,Emory CG,Aff,24.466,24.485,0.019,15.272,15.252,-0.02
gonzaga_8,gonzaga,8,Navy CR,Texas GS,Aff,17.839,18.058,0.219,20.809,20.647,-0.162
gonzaga_8,gonzaga,8,Emory ST,Georgetown LN,Neg,18.48,18.4,-0.08,21.891,21.954,0.063
gonzaga_8,gonzaga,8,Minnesota HU,Trinity CK,Aff,22.337,22.375,0.038,16.228,16.125,-0.103
gonzaga_8,gonzaga,8,Emory KW,Michigan HM,Neg,16.206,16.145,-0.06,21.659,21.726,0.067
gonzaga_8,gonzaga,8,Northwestern HP,Purdue HH,Neg,15.788,15.676,-0.113,16.204,16.508,0.305
gonzaga_dubs,gonzaga,dubs,Kentucky GS,Kansas LS,Neg,30.211,30.194,-0.017,39.226,39.245,0.019
gonzaga_dubs,gonzaga,dubs,Binghamton CK,Michigan AO,Aff,35.277,35.305,0.028,28.24,28.21,-0.029
gonzaga_dubs,gonzaga,dubs,Northwestern LR,Michigan State JS,Aff,36.7,36.715,0.016,27.123,27.108,-0.015
gonzaga_dubs,gonzaga,dubs,Texas FL,Michigan BP,Neg,29.874,29.857,-0.017,38.938,38.957,0.019
gonzaga_dubs,gonzaga,dubs,Georgetown AC,Wake Forest HN,Aff,37.253,37.262,0.009,25.803,25.794,-0.009
gonzaga_dubs,gonzaga,dubs,UTD PR,CSU Long Beach OM,Neg,29.204,29.171,-0.033,35.531,35.565,0.034
gonzaga_dubs,gonzaga,dubs,Michigan State GL,George Mason WW,Aff,35.264,35.295,0.031,28.398,28.368,-0.029
gonzaga_dubs,gonzaga,dubs,Iowa AP,Dartmouth CG,Aff,34.648,34.698,0.051,30.392,30.341,-0.051
gonzaga_dubs,gonzaga,dubs,Iowa EW,Emory LY,Neg,28.823,28.768,-0.055,32.686,32.74,0.054
gonzaga_dubs,gonzaga,dubs,Northwestern AT,UC Berkeley MR,Aff,32.02,32.136,0.116,32.993,32.876,-0.117
gonzaga_dubs,gonzaga,dubs,Northwestern NP,Kentucky RW,Neg,31.241,31.133,-0.108,31.167,31.288,0.121
gonzaga_dubs,gonzaga,dubs,Michigan ES,Liberty CL,Aff,34.161,34.205,0.044,28.873,28.831,-0.042
gonzaga_dubs,gonzaga,dubs,Michigan State GS,Kansas OW,Aff,28.794,28.967,0.173,33.339,33.174,-0.165
gonzaga_octas,gonzaga,octas,Emory GS,Michigan State GS,Aff,41.54,41.547,0.007,28.967,28.961,-0.006
