Round,Tournament,Round_Label,Aff,Neg,Win,Aff_Mu_Before,Aff_Mu_After,Aff_Mu_Delta,Neg_Mu_Before,Neg_Mu_After,Neg_Mu_Delta
nu_6,nu,6,Emory SW,Kansas BM,Neg,21.387,21.278,-0.109,25.528,25.599,0.071
nu_6,nu,6,Macalester HW,Georgetown VP,Aff,23.792,23.915,0.123,19.54,19.426,-0.114
nu_6,nu,6,Missouri State HN,Emory AS,Neg,21.146,21.091,-0.054,28.392,28.427,0.035
nu_6,nu,6,Kansas State DS,Missouri State NS,Aff,10.344,10.98,0.636,23.377,22.903,-0.474
nu_6,nu,6,Baylor DL,Iowa BS,Aff,31.601,31.629,0.028,23.672,23.643,-0.029
nu_6,nu,6,Emory GS,Iowa AP,Aff,41.821,41.877,0.056,36.229,36.181,-0.047
nu_7,nu,7,Michigan State GL,Michigan BP,Neg,36.379,36.332,-0.047,42.085,42.14,0.055
nu_7,nu,7,Kansas OW,Emory LY,Aff,34.611,34.724,0.113,34.796,34.686,-0.11
nu_7,nu,7,Southern California MT,Emory CF,Neg,24.802,24.66,-0.143,25.705,25.883,0.178
nu_7,nu,7,Binghamton CK,Emory GM,Aff,37.004,37.052,0.048,31.558,31.492,-0.066
nu_7,nu,7,Kansas LS,Emory RY,Aff,42.438,42.456,0.019,32.28,32.264,-0.016
nu_7,nu,7,Emory GS,Wake Forest PS,Aff,41.877,41.891,0.014,30.639,30.619,-0.02
nu_7,nu,7,Georgetown AC,Michigan SS,Aff,37.717,37.835,0.118,37.673,37.554,-0.119
nu_7,nu,7,Michigan CS,Iowa AP,Neg,28.326,28.295,-0.031,36.181,36.211,0.029
nu_7,nu,7,CSU Long Beach OM,Iowa EW,Aff,36.52,36.562,0.042,30.368,30.326,-0.041
nu_7,nu,7,Emory AS,Kansas AU,Neg,28.427,28.362,-0.065,32.5,32.56,0.06
nu_7,nu,7,George Mason DG,Northwestern AT,Neg,27.61,27.525,-0.084,32.924,32.975,0.05
nu_7,nu,7,UTD HK,Harvard AB,Aff,29.449,29.542,0.093,28.042,27.93,-0.112
nu_7,nu,7,George Mason WW,Michigan ES,Neg,27.96,27.926,-0.034,35.074,35.109,0.035
nu_7,nu,7,Northwestern LR,Wake Forest AB,Aff,37.74,37.752,0.012,26.392,26.379,-0.013
nu_7,nu,7,Dartmouth CG,UTD PR,Aff,29.969,30.084,0.114,29.852,29.746,-0.106
nu_7,nu,7,Baylor DL,Michigan CC,Aff,31.629,31.734,0.105,31.087,30.981,-0.107
nu_7,nu,7,West Georgia KK,Michigan State JS,Aff,30.259,30.389,0.13,27.503,27.428,-0.076
nu_7,nu,7,Liberty CL,Kansas BW,Neg,29.192,29.067,-0.125,28.216,28.332,0.116
nu_7,nu,7,Kansas HP,Northwestern PS,Aff,34.925,35.022,0.097,33.711,33.615,-0.097
nu_7,nu,7,Iowa BS,Macalester HW,Aff,23.643,23.759,0.116,23.915,23.681,-0.234
nu_7,nu,7,Michigan State GS,Emory KS,Neg,29.556,29.491,-0.065,33.403,33.473,0.069
nu_7,nu,7,Southern California BR,Georgetown KL,Aff,29.307,29.326,0.02,19.784,19.753,-0.032
nu_7,nu,7,Kansas BM,Southern California BM,Aff,25.599,25.755,0.156,27.067,26.909,-0.159
nu_7,nu,7,Emory OP,Western Kentucky SS,Aff,26.785,26.892,0.107,22.204,22.135,-0.069
nu_7,nu,7,UC Berkeley BU,Western Kentucky KN,Aff,29.555,29.597,0.042,23.621,23.569,-0.053
nu_7,nu,7,Georgetown LN,UC Berkeley MR,Neg,22.31,22.299,-0.011,34.027,34.038,0.011
nu_7,nu,7,Trinity KP,Western Kentucky CF,Neg,23.018,22.876,-0.141,23.28,23.536,0.257
nu_7,nu,7,Michigan AO,Gonzaga RW,Aff,28.532,28.587,0.054,23.581,23.515,-0.066
nu_7,nu,7,Wichita State GM,Kansas CS,Aff,26.582,26.667,0.085,24.314,24.18,-0.133
nu_7,nu,7,Northwestern LL,Baylor BK,Aff,27.165,27.255,0.09,25.196,25.104,-0.092
nu_7,nu,7,Wake Forest DE,Michigan State FM,Neg,26.457,26.376,-0.081,29.187,29.262,0.075
nu_7,nu,7,Emory SW,Oklahoma BW,Aff,21.278,21.295,0.017,9.209,9.178,-0.031
nu_7,nu,7,Missouri State NS,Macalester CD,Aff,22.903,22.95,0.047,15.627,15.562,-0.064
nu_7,nu,7,Kansas State DS,Georgia CK,Neg,10.98,10.974,-0.005,26.354,26.357,0.003
nu_7,nu,7,Georgetown GT,Missouri State CG,Neg,25.558,25.355,-0.204,20.537,20.892,0.355
nu_7,nu,7,Wake Forest HN,Wyoming WW,Aff,26.06,26.108,0.047,20.025,19.972,-0.053
nu_7,nu,7,Missouri State HN,Kansas HL,Aff,21.091,21.236,0.145,19.439,19.327,-0.112
nu_7,nu,7,CSU Long Beach ES,Georgetown VP,Neg,17.827,17.707,-0.12,19.426,19.596,0.17
nu_7,nu,7,Michigan AM,Kansas HM,Aff,22.486,22.495,0.009,9.402,9.379,-0.022
nu_7,nu,7,Indiana FT,George Mason RS,Aff,14.265,14.471,0.206,15.663,15.469,-0.193
nu_7,nu,7,Baylor MP,Iowa KS,Neg,17.864,17.808,-0.056,23.461,23.514,0.053
nu_7,nu,7,Emory CG,North Texas VH,Neg,14.763,14.634,-0.129,15.379,15.607,0.229
nu_8,nu,8,Michigan BP,Emory GS,Neg,42.14,42.002,-0.138,41.891,42.028,0.137
nu_8,nu,8,Iowa AP,Georgetown AC,Neg,36.211,36.119,-0.092,37.835,37.93,0.095
nu_8,nu,8,Emory RY,Kansas HP,Aff,32.264,32.418,0.154,35.022,34.867,-0.155
nu_8,nu,8,Kansas AU,Binghamton CK,Neg,32.56,32.504,-0.055,37.052,37.11,0.058
nu_8,nu,8,Michigan ES,Kansas OW,Neg,35.109,34.988,-0.122,34.724,34.839,0.115
nu_8,nu,8,Kansas BW,Michigan State GL,Neg,28.332,28.307,-0.025,36.332,36.361,0.028
nu_8,nu,8,Emory LY,Northwestern LL,Aff,34.686,34.716,0.03,27.255,27.222,-0.033
nu_8,nu,8,Northwestern PS,West Georgia KK,Aff,33.615,33.686,0.071,30.389,30.27,-0.119
nu_8,nu,8,Michigan SS,Dartmouth CG,Aff,37.554,37.588,0.033,30.084,30.051,-0.032
nu_8,nu,8,Emory GM,UTD HK,Neg,31.492,31.3,-0.192,29.542,29.682,0.14
nu_8,nu,8,Wake Forest PS,Northwestern LR,Neg,30.619,30.562,-0.057,37.752,37.788,0.036
nu_8,nu,8,Northwestern AT,Baylor DL,Aff,32.975,33.073,0.098,31.734,31.639,-0.095
nu_8,nu,8,Emory KS,CSU Long Beach OM,Neg,33.473,33.394,-0.078,36.562,36.636,0.074
nu_8,nu,8,UTD PR,Kansas BM,Aff,29.746,29.806,0.059,25.755,25.682,-0.072
nu_8,nu,8,Michigan State JS,Emory OP,Neg,27.428,27.31,-0.118,26.892,27.114,0.222
nu_8,nu,8,Iowa EW,Kansas State DR,Aff,30.326,30.347,0.021,21.198,21.156,-0.042
nu_8,nu,8,Harvard AB,Michigan AO,Neg,27.93,27.807,-0.123,28.587,28.692,0.106
nu_8,nu,8,Wake Forest AB,Michigan CS,Neg,26.379,26.283,-0.096,28.295,28.389,0.094
nu_8,nu,8,Stanford LL,Emory AS,Aff,29.793,29.907,0.114,28.362,28.265,-0.097
nu_8,nu,8,UC Berkeley MR,Iowa BS,Aff,34.038,34.055,0.017,23.759,23.744,-0.016
nu_8,nu,8,Michigan CC,George Mason DG,Aff,30.981,31.05,0.069,27.525,27.41,-0.115
nu_8,nu,8,Michigan State FM,Wichita State GM,Aff,29.262,29.338,0.076,26.667,26.586,-0.081
nu_8,nu,8,Emory CF,Kentucky GS,Neg,25.883,25.789,-0.094,30.817,30.867,0.05
nu_8,nu,8,Georgia CP,Harvard DS,Neg,22.53,22.501,-0.029,30.79,30.819,0.03
nu_8,nu,8,Kansas State AS,Michigan State GS,Aff,24.555,24.94,0.384,29.491,29.301,-0.19
nu_8,nu,8,Western Kentucky KN,George Mason WW,Neg,23.569,23.498,-0.071,27.926,27.984,0.058
nu_8,nu,8,Georgetown VP,Southern California BR,Neg,19.596,19.563,-0.034,29.326,29.345,0.019
nu_8,nu,8,Missouri State CG,Liberty CL,Neg,20.892,20.843,-0.049,29.067,29.093,0.026
nu_8,nu,8,Southern California BM,Missouri State HN,Aff,26.909,26.963,0.054,21.236,21.163,-0.074
nu_8,nu,8,Baylor BK,Michigan AM,Aff,25.104,25.187,0.083,22.495,22.395,-0.1
nu_8,nu,8,Kansas CS,Wake Forest HN,Neg,24.18,24.042,-0.138,26.108,26.203,0.095
nu_8,nu,8,Macalester HW,Missouri State NS,Neg,23.681,23.441,-0.24,22.95,23.12,0.17
nu_8,nu,8,Wake Forest SK,Southern California MT,Neg,18.004,17.927,-0.077,24.66,24.713,0.054
nu_8,nu,8,Georgetown KL,Trinity KP,Aff,19.753,20.012,0.259,22.876,22.67,-0.206
nu_8,nu,8,Macalester CD,Georgetown LN,Neg,15.562,15.49,-0.072,22.299,22.339,0.04
nu_8,nu,8,North Texas VH,Emory SW,Aff,15.607,16.035,0.427,21.295,20.949,-0.346
nu_8,nu,8,Western Kentucky IP,Wake Forest DE,Neg,16.551,16.501,-0.05,26.376,26.395,0.019
nu_8,nu,8,Arizona State SS,Harvard FK,Aff,21.195,21.197,0.002,2.1,2.096,-0.004
nu_8,nu,8,Wake Forest MP,Indiana FT,Aff,27.292,27.308,0.016,14.471,14.46,-0.011
nu_8,nu,8,Kansas HM,Emory CG,Neg,9.379,9.22,-0.16,14.634,14.696,0.062
nu_8,nu,8,Iowa KS,Kansas State DS,Aff,23.514,23.523,0.009,10.974,10.959,-0.015
nu_8,nu,8,Wyoming WW,CSU Long Beach ES,Neg,19.972,19.794,-0.178,17.707,17.899,0.192
nu_8,nu,8,George Mason RS,Baylor MP,Neg,15.469,15.352,-0.118,17.808,17.906,0.097
nu_dubs,nu,dubs,Harvard DS,Kansas LS,Neg,30.819,30.808,-0.012,42.456,42.469,0.012
nu_dubs,nu,dubs,Wake Forest PS,Michigan State GL,Neg,30.562,30.487,-0.075,36.361,36.406,0.046
nu_dubs,nu,dubs,Binghamton CK,Kansas BW,Neg,37.11,36.851,-0.259,28.307,28.542,0.236
nu_dubs,nu,dubs,UC Berkeley BU,Michigan BP,Neg,29.597,29.589,-0.008,42.002,42.011,0.01
nu_dubs,nu,dubs,Georgetown AC,West Georgia KK,Neg,37.93,37.686,-0.244,30.27,30.658,0.389
nu_dubs,nu,dubs,Southern California BR,Emory GS,Neg,29.345,29.338,-0.008,42.028,42.037,0.009
nu_dubs,nu,dubs,Kansas OW,Stanford LL,Aff,34.839,34.89,0.051,29.907,29.842,-0.065
nu_dubs,nu,dubs,Baylor DL,Emory LY,Neg,31.639,31.567,-0.072,34.716,34.785,0.07
nu_dubs,nu,dubs,CSU Long Beach OM,Kansas AU,Aff,36.636,36.698,0.062,32.504,32.445,-0.059
nu_dubs,nu,dubs,UTD PR,Kansas HP,Neg,29.806,29.757,-0.049,34.867,34.919,0.052
nu_dubs,nu,dubs,Michigan SS,Liberty CL,Aff,37.588,37.614,0.026,29.093,29.069,-0.024
nu_dubs,nu,dubs,UTD HK,Michigan ES,Neg,29.682,29.633,-0.049,34.988,35.038,0.051
nu_dubs,nu,dubs,Iowa AP,Northwestern PS,Neg,36.119,35.969,-0.15,33.686,33.835,0.149
nu_dubs,nu,dubs,Northwestern LR,Kentucky GS,Aff,37.788,37.826,0.038,30.867,30.833,-0.034
nu_dubs,nu,dubs,Dartmouth CG,Northwestern AT,Aff,30.051,30.214,0.162,33.073,32.912,-0.161
nu_octas,nu,octas,Kansas LS,Dartmouth CG,Aff,42.469,42.479,0.01,30.214,30.205,-0.009
nu_octas,nu,octas,Michigan State GL,Northwestern LR,Neg,36.406,36.311,-0.095,37.826,37.924,0.098
nu_octas,nu,octas,Kansas BW,Northwestern PS,Neg,28.542,28.497,-0.045,33.835,33.884,0.049
nu_octas,nu,octas,West Georgia KK,Emory RY,Neg,30.658,30.515,-0.143,32.418,32.505,0.088
nu_octas,nu,octas,Emory GS,Michigan SS,Aff,42.037,42.105,0.069,37.614,37.552,-0.062
nu_octas,nu,octas,Emory LY,CSU Long Beach OM,Neg,34.785,34.703,-0.083,36.698,36.785,0.088
nu_quarters,nu,quarters,Kansas LS,CSU Long Beach OM,Neg,42.479,42.239,-0.239,36.785,36.988,0.203
nu_quarters,nu,quarters,Northwestern LR,Kansas OW,Aff,37.924,38.001,0.077,34.89,34.819,-0.071
nu_quarters,nu,quarters,Northwestern PS,Emory GS,Neg,33.884,33.858,-0.026,42.105,42.136,0.031
nu_quarters,nu,quarters,Emory RY,Michigan BP,Neg,32.505,32.486,-0.019,42.011,42.034,0.023
nu_semis,nu,semis,Michigan BP,CSU Long Beach OM,Aff,42.034,42.096,0.062,36.988,36.936,-0.052
nu_semis,nu,semis,Emory GS,Northwestern LR,Neg,42.136,41.93,-0.207,38.001,38.185,0.184
nu_finals,nu,finals,Michigan BP,Northwestern LR,Aff,42.096,42.171,0.075,38.185,38.119,-0.066
uk_1,uk,1,Kansas State LW,Dartmouth PT,Neg,13.408,13.301,-0.108,19.402,19.699,0.297
uk_1,uk,1,Michigan ES,Wake Forest MP,Aff,35.038,35.069,0.031,27.308,27.244,-0.063
uk_1,uk,1,Michigan State GL,Western Kentucky IP,Aff,36.311,36.312,0.0,16.501,16.499,-0.001
uk_1,uk,1,North Texas VH,Wyoming CH,Neg,16.035,15.888,-0.147,19.354,19.44,0.086
uk_1,uk,1,Kansas BW,Gonzaga RW,Aff,28.497,28.545,0.048,23.515,23.449,-0.066
uk_1,uk,1,Harvard CS,Kansas State DS,Aff,15.837,15.938,0.101,10.959,10.859,-0.1
uk_1,uk,1,George Mason RT,Western Kentucky KN,Neg,20.174,20.084,-0.091,23.498,23.582,0.084
uk_1,uk,1,West Georgia KK,Missouri State BC,Aff,30.515,30.516,0.0,9.932,9.931,-0.001
uk_1,uk,1,Purdue AH,Iowa KS,Neg,12.347,12.267,-0.08,23.523,23.538,0.015
uk_1,uk,1,Michigan SS,Emory CS,Aff,37.552,37.558,0.006,24.077,24.063,-0.014
uk_1,uk,1,Emory LY,Dartmouth BC,Aff,34.703,34.718,0.016,24.631,24.614,-0.017
uk_1,uk,1,Kansas BP,Emory CG,Neg,23.61,23.213,-0.397,14.696,15.015,0.319
uk_1,uk,1,Emory GM,UC Berkeley GS,Aff,31.3,31.35,0.05,24.548,24.505,-0.042
uk_1,uk,1,Kansas ST,Indiana FT,Aff,25.949,25.967,0.018,14.46,14.442,-0.017
uk_1,uk,1,Kansas SF,Wake Forest LW,Neg,25.372,25.108,-0.264,28.82,28.891,0.071
uk_1,uk,1,Harvard DS,Baylor MP,Aff,30.808,30.815,0.008,17.906,17.897,-0.008
uk_1,uk,1,Kansas JB,Wake Forest NS,Aff,25.975,25.976,0.001,5.73,5.724,-0.006
uk_1,uk,1,Stanford LL,Georgia CP,Aff,29.842,29.882,0.04,22.501,22.465,-0.036
uk_1,uk,1,Baylor DL,Macalester CD,Aff,31.567,31.569,0.002,15.49,15.486,-0.004
uk_1,uk,1,Kansas CF,Harvard FK,Aff,23.382,23.383,0.001,2.096,2.094,-0.002
uk_1,uk,1,Kansas BP,Kentucky GS,Neg,23.61,23.558,-0.052,30.833,30.865,0.032
uk_1,uk,1,UTD PR,Kansas CS,Aff,29.757,29.8,0.043,24.042,23.97,-0.072
uk_1,uk,1,Kansas BM,Dartmouth JR,Aff,25.682,25.819,0.136,26.132,26.009,-0.124
uk_1,uk,1,Liberty CL,Minnesota HU,Neg,29.069,28.86,-0.208,22.89,23.123,0.233
uk_1,uk,1,Kansas SS,Missouri State BK,Neg,29.177,28.939,-0.238,21.282,21.833,0.55
uk_1,uk,1,UTD HK,Wake Forest SK,Neg,29.633,29.33,-0.302,17.927,18.545,0.618
uk_1,uk,1,Iowa AP,Harvard JS,Aff,35.969,35.985,0.016,25.754,25.725,-0.029
uk_1,uk,1,Kansas AU,Kansas State DR,Aff,32.445,32.457,0.011,21.156,21.133,-0.023
uk_1,uk,1,Kansas HP,Navy CR,Aff,34.919,34.92,0.001,17.589,17.587,-0.002
uk_1,uk,1,Northwestern AT,Georgetown AC,Aff,32.912,33.1,0.189,37.686,37.493,-0.193
uk_1,uk,1,Kansas OW,Michigan BL,Aff,34.819,34.823,0.004,20.337,20.333,-0.005
uk_1,uk,1,Iowa EW,Binghamton CK,Neg,30.347,30.309,-0.039,36.851,36.89,0.039
uk_1,uk,1,Kansas LS,Gonzaga GW,Aff,42.239,42.24,0.001,22.358,22.356,-0.002
uk_1,uk,1,Michigan State FM,Iowa BS,Aff,29.338,29.383,0.045,23.744,23.697,-0.047
uk_1,uk,1,Michigan CC,Kansas VF,Aff,31.05,31.062,0.012,19.63,19.563,-0.067
uk_1,uk,1,Dartmouth GH,Wake Forest HN,Aff,16.56,16.921,0.361,26.203,25.906,-0.297
uk_1,uk,1,Dartmouth BG,UC Berkeley BU,Neg,19.745,19.718,-0.027,29.589,29.606,0.017
uk_1,uk,1,Emory KS,Dartmouth GH,Aff,33.394,33.396,0.002,16.56,16.558,-0.002
uk_1,uk,1,Missouri State NS,Dartmouth CG,Neg,23.12,23.072,-0.048,30.205,30.241,0.035
uk_1,uk,1,George Mason WW,Dartmouth MR,Aff,27.984,28.066,0.082,25.872,25.555,-0.317
uk_1,uk,1,NYU JT,Northwestern NP,Neg,24.72,24.671,-0.049,32.063,32.097,0.035
uk_1,uk,1,Michigan CS,Georgia CK,Neg,28.389,28.236,-0.153,26.357,26.505,0.148
uk_1,uk,1,NYU MS,Northwestern AK,Aff,30.178,30.201,0.023,20.415,20.395,-0.019
uk_1,uk,1,Michigan AO,Emory AS,Aff,28.692,28.801,0.109,28.265,28.154,-0.111
uk_1,uk,1,George Mason DG,Northwestern MO,Aff,27.41,27.416,0.006,12.102,12.085,-0.017
uk_1,uk,1,Texas FL,Emory GS,Neg,29.776,29.767,-0.009,41.93,41.94,0.01
uk_1,uk,1,Wichita State GM,Baylor BK,Aff,26.586,26.682,0.096,25.187,25.089,-0.099
uk_1,uk,1,Kentucky ER,Northwestern HP,Neg,19.387,18.787,-0.6,15.241,15.451,0.21
uk_1,uk,1,Wake Forest AB,UTD DD,Neg,26.283,26.157,-0.126,26.145,26.272,0.127
uk_1,uk,1,Kentucky RW,Georgetown LN,Aff,32.25,32.272,0.022,22.339,22.321,-0.018
uk_1,uk,1,Louisville NJ,UTD HH,Neg,14.778,14.659,-0.119,23.546,23.573,0.028
uk_1,uk,1,Michigan State JS,Northwestern LL,Aff,27.31,27.42,0.109,27.222,27.107,-0.115
uk_1,uk,1,Michigan State GS,UTD KU,Aff,29.301,29.304,0.003,13.76,13.738,-0.023
uk_1,uk,1,"Harvard/Massachusetts, Amherst AL",Emory TT,Neg,23.682,23.532,-0.15,30.91,31.07,0.159
uk_1,uk,1,Northwestern LR,Missouri State HN,Aff,38.119,38.121,0.001,21.163,21.161,-0.002
uk_1,uk,1,James Madison KP,Western Kentucky SS,Neg,7.638,7.623,-0.015,22.135,22.14,0.005
uk_1,uk,1,Oklahoma DT,UC Berkeley MR,Neg,17.079,17.077,-0.002,34.055,34.056,0.002
uk_1,uk,1,Northwestern PS,Liberty KS,Aff,33.858,33.868,0.01,21.898,21.858,-0.04
uk_1,uk,1,Michigan BP,Georgetown GT,Aff,42.171,42.173,0.002,25.355,25.353,-0.002
uk_1,uk,1,Oklahoma BS,Macalester HW,Aff,17.496,17.906,0.41,23.441,23.052,-0.389
uk_1,uk,1,North Texas GV,Wyoming WW,Neg,14.8,14.457,-0.343,19.794,19.857,0.063
uk_1,uk,1,Emory RY,James Madison OM,Aff,32.486,32.491,0.005,18.284,18.262,-0.022
uk_2,uk,2,UTD DD,Kentucky RW,Neg,26.272,26.224,-0.048,32.272,32.327,0.055
uk_2,uk,2,Georgetown LN,Michigan State GS,Neg,22.321,22.283,-0.038,29.304,29.34,0.036
uk_2,uk,2,Northwestern LW,Wichita State GM,Neg,25.412,25.313,-0.099,26.682,26.78,0.097
uk_2,uk,2,CSU Long Beach OM,Louisville NJ,Aff,36.936,36.936,0.0,14.659,14.658,-0.001
uk_2,uk,2,Baylor BK,Wake Forest AB,Neg,25.089,24.986,-0.103,26.157,26.264,0.107
uk_2,uk,2,Northwestern MO,Dartmouth GH,Neg,12.085,11.811,-0.274,16.558,16.634,0.076
uk_2,uk,2,Kansas State DR,Emory GM,Neg,21.133,21.102,-0.031,31.35,31.371,0.022
uk_2,uk,2,Northwestern AK,Michigan AO,Aff,20.395,20.666,0.271,28.801,28.547,-0.254
uk_2,uk,2,Georgia CK,Kentucky ER,Neg,26.505,26.269,-0.236,18.787,19.556,0.769
uk_2,uk,2,Northwestern NP,Michigan CS,Neg,32.097,31.914,-0.184,28.236,28.419,0.183
uk_2,uk,2,Dartmouth CG,George Mason DG,Neg,30.241,30.083,-0.158,27.416,27.672,0.257
uk_2,uk,2,Dartmouth MR,James Madison KP,Aff,25.555,25.559,0.005,7.623,7.619,-0.004
uk_2,uk,2,Emory TT,West Georgia KK,Neg,31.07,30.551,-0.519,30.516,30.7,0.184
uk_2,uk,2,Wake Forest HN,George Mason WW,Neg,25.906,25.815,-0.091,28.066,28.148,0.083
uk_2,uk,2,Gonzaga GW,Michigan State FM,Neg,22.356,22.181,-0.175,29.383,29.417,0.034
uk_2,uk,2,Iowa BS,NYU MS,Neg,23.697,23.657,-0.039,30.201,30.25,0.05
uk_2,uk,2,Binghamton CK,Kansas OW,Aff,36.89,36.974,0.085,34.823,34.74,-0.083
uk_2,uk,2,Michigan BL,Iowa EW,Neg,20.333,20.312,-0.021,30.309,30.326,0.017
uk_2,uk,2,Georgetown AC,Kansas LS,Neg,37.493,37.437,-0.056,42.24,42.305,0.065
uk_2,uk,2,Navy CR,Northwestern AT,Neg,17.587,17.583,-0.005,33.1,33.103,0.003
uk_2,uk,2,UC Berkeley GS,Kansas SF,Neg,24.505,24.39,-0.115,25.108,25.488,0.379
uk_2,uk,2,Harvard JS,Kansas BM,Aff,25.725,25.929,0.204,25.819,25.69,-0.128
uk_2,uk,2,Wake Forest SK,Kansas HP,Neg,18.545,18.542,-0.004,34.92,34.922,0.002
uk_2,uk,2,Missouri State BK,UTD HK,Neg,21.833,21.762,-0.071,29.33,29.361,0.031
uk_2,uk,2,Minnesota HU,Kansas BP,Neg,23.123,23.007,-0.116,23.558,23.721,0.163
uk_2,uk,2,Dartmouth JR,Iowa AP,Neg,26.009,25.991,-0.017,35.985,36.002,0.017
uk_2,uk,2,Harvard FK,UTD PR,Neg,2.094,2.094,-0.0,29.8,29.8,0.0
uk_2,uk,2,Kentucky GS,Liberty CL,Aff,30.865,30.946,0.081,28.86,28.776,-0.084
uk_2,uk,2,Macalester CD,Kansas JB,Neg,15.486,15.458,-0.029,25.976,25.998,0.022
uk_2,uk,2,Kansas CS,NYU JT,Neg,23.97,23.811,-0.159,24.671,24.824,0.153
uk_2,uk,2,Georgia CP,Kansas CF,Neg,22.465,22.357,-0.109,23.383,23.624,0.241
uk_2,uk,2,Wake Forest NS,Stanford LL,Neg,5.724,5.723,-0.001,29.882,29.882,0.0
uk_2,uk,2,Baylor MP,Kansas ST,Neg,17.897,17.864,-0.033,25.967,26.012,0.045
uk_2,uk,2,Wake Forest LW,Baylor DL,Neg,28.891,28.81,-0.081,31.569,31.646,0.077
uk_2,uk,2,Indiana FT,Emory LY,Neg,14.442,14.442,-0.0,34.718,34.718,0.0
uk_2,uk,2,Emory CG,Michigan ES,Neg,15.015,15.015,-0.0,35.069,35.069,0.0
uk_2,uk,2,Dartmouth BC,Kansas SS,Aff,24.614,24.801,0.187,28.939,28.76,-0.179
uk_2,uk,2,Iowa KS,Harvard DS,Neg,23.538,23.5,-0.037,30.815,30.853,0.037
uk_2,uk,2,Kansas VF,Texas FL,Neg,19.563,19.472,-0.091,29.767,29.784,0.017
uk_2,uk,2,Dartmouth GH,Kansas AU,Neg,16.558,16.555,-0.003,32.457,32.459,0.002
uk_2,uk,2,Emory GS,Michigan CC,Aff,41.94,41.955,0.015,31.062,31.049,-0.013
uk_2,uk,2,Kansas State DS,Michigan SS,Neg,10.859,10.859,-0.0,37.558,37.558,0.0
uk_2,uk,2,Gonzaga RW,North Texas VH,Aff,23.449,23.488,0.039,15.888,15.824,-0.064
uk_2,uk,2,Western Kentucky IP,Kansas State LW,Aff,16.499,16.694,0.195,13.301,13.129,-0.172
uk_2,uk,2,Dartmouth PT,Northwestern PS,Neg,19.699,19.665,-0.035,33.868,33.873,0.005
uk_2,uk,2,Wake Forest MP,North Texas GV,Aff,27.244,27.262,0.018,14.457,14.403,-0.053
uk_2,uk,2,James Madison OM,Kansas BP,Neg,18.262,18.04,-0.221,23.558,23.634,0.076
uk_2,uk,2,Georgetown GT,Oklahoma BS,Aff,25.353,25.388,0.034,17.906,17.843,-0.063
uk_2,uk,2,Macalester HW,Michigan State GL,Neg,23.052,23.04,-0.012,36.312,36.318,0.006
uk_2,uk,2,Liberty KS,Oklahoma DT,Neg,21.858,21.163,-0.695,17.077,17.352,0.275
uk_2,uk,2,Western Kentucky SS,"Harvard/Massachusetts, Amherst AL",Neg,22.14,22.03,-0.111,23.532,23.919,0.387
uk_2,uk,2,Missouri State BC,Harvard CS,Neg,9.931,9.778,-0.153,15.938,16.019,0.081
uk_2,uk,2,Georgetown KL,Northwestern LR,Neg,20.012,20.01,-0.001,38.121,38.121,0.001
uk_2,uk,2,Wyoming WW,Emory RY,Neg,19.857,19.848,-0.009,32.491,32.499,0.007
uk_2,uk,2,Wyoming CH,Kansas BW,Neg,19.44,19.414,-0.026,28.545,28.564,0.019
uk_2,uk,2,Western Kentucky KN,Emory KS,Neg,23.582,23.56,-0.021,33.396,33.415,0.019
uk_2,uk,2,Emory CS,Purdue AH,Aff,24.063,24.09,0.027,12.267,12.2,-0.067
uk_2,uk,2,UC Berkeley MR,Michigan BP,Neg,34.056,34.027,-0.03,42.173,42.205,0.032
uk_2,uk,2,UC Berkeley BU,Missouri State NS,Aff,29.606,29.644,0.038,23.072,23.018,-0.054
uk_2,uk,2,UTD KU,George Mason RT,Neg,13.738,13.465,-0.273,20.084,20.136,0.052
uk_2,uk,2,Northwestern LL,Dartmouth BG,Aff,27.107,27.14,0.033,19.718,19.668,-0.05
uk_2,uk,2,UTD HH,Michigan State JS,Aff,23.573,23.77,0.196,27.42,27.252,-0.168
uk_3,uk,3,Iowa KS,Northwestern LW,Neg,23.5,23.401,-0.1,25.313,25.404,0.091
uk_3,uk,3,UTD HH,George Mason DG,Neg,23.77,23.698,-0.072,27.672,27.776,0.104
uk_3,uk,3,Emory AS,Michigan CS,Neg,28.154,28.042,-0.112,28.419,28.534,0.115
uk_3,uk,3,Wake Forest NS,Purdue AH,Neg,5.723,5.31,-0.413,12.2,12.431,0.231
uk_3,uk,3,Michigan State JS,"Harvard/Massachusetts, Amherst AL",Aff,27.252,27.319,0.067,23.919,23.64,-0.279
uk_3,uk,3,Kansas AU,Emory GS,Neg,32.459,32.44,-0.019,41.955,41.978,0.022
uk_3,uk,3,Minnesota HU,Emory TT,Neg,23.007,22.973,-0.034,30.551,30.685,0.134
uk_3,uk,3,Northwestern AT,Kentucky RW,Neg,33.103,32.979,-0.124,32.327,32.483,0.156
uk_3,uk,3,Dartmouth PT,UC Berkeley MR,Neg,19.665,19.632,-0.032,34.027,34.032,0.005
uk_3,uk,3,Emory KS,Michigan ES,Aff,33.415,33.563,0.148,35.069,34.928,-0.141
uk_3,uk,3,Michigan AO,Western Kentucky SS,Aff,28.547,28.586,0.039,22.03,21.982,-0.047
